colour	x	y	group	showSelectedlegendcolour
#C49A00	63.7724390243902	6.119	92	Europe & Central Asia
#C49A00	63.9844390243903	5.983	92	Europe & Central Asia
#53B400	66.548512195122	3.073	94	Latin America & Caribbean
#53B400	66.8302926829268	3.104	94	Latin America & Caribbean
#53B400	67.1246097560976	3.148	94	Latin America & Caribbean
#53B400	67.4204390243903	3.203	94	Latin America & Caribbean
#53B400	67.7132682926829	3.264	94	Latin America & Caribbean
#53B400	68.0030731707317	3.321	94	Latin America & Caribbean
#53B400	69.0861463414634	2.908	95	Latin America & Caribbean
#53B400	69.4460975609756	2.788	95	Latin America & Caribbean
#53B400	69.7986585365854	2.691	95	Latin America & Caribbean
#53B400	70.1396585365854	2.613	95	Latin America & Caribbean
#53B400	70.4652926829268	2.552	95	Latin America & Caribbean
#53B400	70.7778048780488	2.506	95	Latin America & Caribbean
#53B400	66.1829024390244	3.531	96	Latin America & Caribbean
#53B400	66.3227073170732	3.504	96	Latin America & Caribbean
#53B400	66.4389756097561	3.469	96	Latin America & Caribbean
#53B400	66.5426585365854	3.411	96	Latin America & Caribbean
#53B400	66.6439512195122	3.33	96	Latin America & Caribbean
#53B400	66.7560487804878	3.234	96	Latin America & Caribbean
#53B400	68.487512195122	3.113	97	Latin America & Caribbean
#53B400	68.848512195122	2.949	97	Latin America & Caribbean
#53B400	69.22	2.794	97	Latin America & Caribbean
#53B400	69.5960243902439	2.648	97	Latin America & Caribbean
#53B400	69.9716097560976	2.513	97	Latin America & Caribbean
#53B400	70.3433170731707	2.393	97	Latin America & Caribbean
#53B400	66.0439512195122	6.299	98	Latin America & Caribbean
#53B400	66.512756097561	6.288	98	Latin America & Caribbean
#53B400	66.9684390243903	6.284	98	Latin America & Caribbean
#53B400	67.4126097560976	6.285	98	Latin America & Caribbean
#53B400	67.8458048780488	6.287	98	Latin America & Caribbean
#53B400	68.2665609756098	6.278	98	Latin America & Caribbean
#53B400	45.7510243902439	6.578	99	Latin America & Caribbean
#53B400	46.1218780487805	6.549	99	Latin America & Caribbean
#53B400	46.5489024390244	6.496	99	Latin America & Caribbean
#53B400	47.0406341463415	6.415	99	Latin America & Caribbean
#53B400	47.6000731707317	6.31	99	Latin America & Caribbean
#53B400	48.2261707317073	6.183	99	Latin America & Caribbean
#53B400	58.561	5.024	100	Latin America & Caribbean
#53B400	58.9388048780488	4.896	100	Latin America & Caribbean
#53B400	59.3203902439024	4.782	100	Latin America & Caribbean
#53B400	59.7048048780488	4.679	100	Latin America & Caribbean
#53B400	60.0944390243902	4.585	100	Latin America & Caribbean
#53B400	60.488512195122	4.499	100	Latin America & Caribbean
#53B400	62.1367073170732	4.023	102	Latin America & Caribbean
#53B400	62.7466097560976	3.851	102	Latin America & Caribbean
#53B400	63.3829756097561	3.679	102	Latin America & Caribbean
#53B400	64.0492682926829	3.504	102	Latin America & Caribbean
#53B400	64.743	3.33	102	Latin America & Caribbean
#53B400	65.4621463414634	3.163	102	Latin America & Caribbean
#53B400	60.8316829268293	5.599	103	Latin America & Caribbean
#53B400	61.164243902439	5.37	103	Latin America & Caribbean
#53B400	61.5095609756098	5.153	103	Latin America & Caribbean
#53B400	61.8756341463415	4.956	103	Latin America & Caribbean
#53B400	62.2693902439024	4.782	103	Latin America & Caribbean
#53B400	62.7040243902439	4.631	103	Latin America & Caribbean
#53B400	66.8489756097561	5.012	104	Latin America & Caribbean
#53B400	67.3510243902439	4.733	104	Latin America & Caribbean
#53B400	67.8722195121951	4.488	104	Latin America & Caribbean
#53B400	68.4140975609756	4.278	104	Latin America & Caribbean
#53B400	68.9766585365854	4.105	104	Latin America & Caribbean
#53B400	69.5594146341464	3.968	104	Latin America & Caribbean
#53B400	69.6756341463415	4.033	105	Latin America & Caribbean
#53B400	70.1656341463415	3.857	105	Latin America & Caribbean
#53B400	70.6360975609756	3.646	105	Latin America & Caribbean
#53B400	71.0925365853659	3.4	105	Latin America & Caribbean
#53B400	71.5319756097561	3.127	105	Latin America & Caribbean
#53B400	71.9519268292683	2.844	105	Latin America & Caribbean
#53B400	58.4365853658537	6.182	108	Latin America & Caribbean
#53B400	59.0063902439024	5.983	108	Latin America & Caribbean
#53B400	59.5522682926829	5.782	108	Latin America & Caribbean
#53B400	60.0717804878049	5.58	108	Latin America & Caribbean
#53B400	60.5663902439024	5.383	108	Latin America & Caribbean
#53B400	61.0320975609756	5.193	108	Latin America & Caribbean
#53B400	57.7759268292683	6.282	109	Latin America & Caribbean
#53B400	58.1997804878049	6.179	109	Latin America & Caribbean
#53B400	58.6400731707317	6.07	109	Latin America & Caribbean
#53B400	59.0947804878049	5.955	109	Latin America & Caribbean
#53B400	59.5683902439024	5.838	109	Latin America & Caribbean
#53B400	60.0643658536585	5.717	109	Latin America & Caribbean
#53B400	56.5555853658537	6.203	110	Latin America & Caribbean
#53B400	56.8096341463415	6.106	110	Latin America & Caribbean
#53B400	57.0045365853659	6.01	110	Latin America & Caribbean
#53B400	57.1433658536585	5.914	110	Latin America & Caribbean
#53B400	57.2321219512195	5.817	110	Latin America & Caribbean
#53B400	57.2617317073171	5.718	110	Latin America & Caribbean
#53B400	64.1178048780488	4.604	111	Latin America & Caribbean
#53B400	64.218	4.561	111	Latin America & Caribbean
#53B400	64.3186829268293	4.537	111	Latin America & Caribbean
#53B400	64.4183902439025	4.512	111	Latin America & Caribbean
#53B400	64.5185853658537	4.479	111	Latin America & Caribbean
#53B400	64.6137804878049	4.436	111	Latin America & Caribbean
#53B400	52.0479024390244	6.235	112	Latin America & Caribbean
#53B400	52.7732195121951	6.219	112	Latin America & Caribbean
#53B400	53.460487804878	6.208	112	Latin America & Caribbean
#53B400	54.0957317073171	6.203	112	Latin America & Caribbean
#53B400	54.6724390243903	6.201	112	Latin America & Caribbean
#53B400	55.1896097560976	6.201	112	Latin America & Caribbean
#53B400	56.1304878048781	5.573	113	Latin America & Caribbean
#53B400	56.5515365853659	5.33	113	Latin America & Caribbean
#53B400	56.9659512195122	5.076	113	Latin America & Caribbean
#53B400	57.3602926829268	4.828	113	Latin America & Caribbean
#53B400	57.7275609756098	4.595	113	Latin America & Caribbean
#53B400	58.0670487804878	4.383	113	Latin America & Caribbean
#53B400	47.0819756097561	5.762	114	Latin America & Caribbean
#53B400	47.4440731707317	5.693	114	Latin America & Caribbean
#53B400	47.7953902439024	5.643	114	Latin America & Caribbean
#53B400	48.1459268292683	5.616	114	Latin America & Caribbean
#53B400	48.5021951219512	5.615	114	Latin America & Caribbean
#53B400	48.8693414634146	5.642	114	Latin America & Caribbean
#53B400	52.4399024390244	7.27	115	Latin America & Caribbean
#53B400	53.0417317073171	7.195	115	Latin America & Caribbean
#53B400	53.6640975609756	7.111	115	Latin America & Caribbean
#53B400	54.3095365853659	7.025	115	Latin America & Caribbean
#53B400	54.9800487804878	6.935	115	Latin America & Caribbean
#53B400	55.6771219512195	6.844	115	Latin America & Caribbean
#53B400	68.1910487804878	5.477	116	Latin America & Caribbean
#53B400	68.4577073170732	5.305	116	Latin America & Caribbean
#53B400	68.7057317073171	5.108	116	Latin America & Caribbean
#53B400	68.9351463414634	4.899	116	Latin America & Caribbean
#53B400	69.1494634146341	4.685	116	Latin America & Caribbean
#53B400	69.3587317073171	4.478	116	Latin America & Caribbean
#53B400	61.3266585365854	6.72	117	Latin America & Caribbean
#53B400	61.7976341463415	6.643	117	Latin America & Caribbean
#53B400	62.301243902439	6.525	117	Latin America & Caribbean
#53B400	62.8285853658537	6.364	117	Latin America & Caribbean
#53B400	63.373756097561	6.164	117	Latin America & Caribbean
#53B400	63.9288536585366	5.932	117	Latin America & Caribbean
#53B400	53.5980487804878	6.892	118	Latin America & Caribbean
#53B400	54.2446585365854	6.855	118	Latin America & Caribbean
#53B400	54.8616097560976	6.807	118	Latin America & Caribbean
#53B400	55.4423414634146	6.748	118	Latin America & Caribbean
#53B400	55.9833902439024	6.678	118	Latin America & Caribbean
#53B400	56.4802926829268	6.597	118	Latin America & Caribbean
#53B400	65.2996097560976	5.322	119	Latin America & Caribbean
#53B400	65.7527804878049	5.174	119	Latin America & Caribbean
#53B400	66.2227073170732	5.012	119	Latin America & Caribbean
#53B400	66.7094390243903	4.84	119	Latin America & Caribbean
#53B400	67.2090243902439	4.662	119	Latin America & Caribbean
#53B400	67.7130487804878	4.484	119	Latin America & Caribbean
#53B400	65.3941219512195	5.739	120	Latin America & Caribbean
#53B400	65.5677317073171	5.589	120	Latin America & Caribbean
#53B400	65.7349024390244	5.456	120	Latin America & Caribbean
#53B400	65.8907317073171	5.347	120	Latin America & Caribbean
#53B400	66.0327804878049	5.267	120	Latin America & Caribbean
#53B400	66.162512195122	5.217	120	Latin America & Caribbean
#53B400	53.3681951219512	6.307	121	Latin America & Caribbean
#53B400	54.1637073170732	6.192	121	Latin America & Caribbean
#53B400	54.9481463414634	6.073	121	Latin America & Caribbean
#53B400	55.6955365853659	5.952	121	Latin America & Caribbean
#53B400	56.3939512195122	5.828	121	Latin America & Caribbean
#53B400	57.0433658536585	5.702	121	Latin America & Caribbean
#53B400	71.6235853658537	3.146	122	Latin America & Caribbean
#53B400	71.9269512195122	3.068	122	Latin America & Caribbean
#53B400	72.2211707317073	3.006	122	Latin America & Caribbean
#53B400	72.5028780487805	2.955	122	Latin America & Caribbean
#53B400	72.7680731707317	2.908	122	Latin America & Caribbean
#53B400	73.0092682926829	2.864	122	Latin America & Caribbean
#53B400	63.6061463414634	6.101	125	Latin America & Caribbean
#53B400	64.127243902439	5.953	125	Latin America & Caribbean
#53B400	64.6343658536585	5.813	125	Latin America & Caribbean
#53B400	65.1370243902439	5.686	125	Latin America & Caribbean
#53B400	65.641243902439	5.571	125	Latin America & Caribbean
#53B400	66.1578780487805	5.462	125	Latin America & Caribbean
#53B400	60.4384878048781	6.014	127	Latin America & Caribbean
#53B400	60.8723170731707	5.828	127	Latin America & Caribbean
#53B400	61.3367804878049	5.629	127	Latin America & Caribbean
#53B400	61.8438048780488	5.417	127	Latin America & Caribbean
#53B400	62.3928536585366	5.197	127	Latin America & Caribbean
#53B400	62.975243902439	4.973	127	Latin America & Caribbean
#53B400	63.2722682926829	5.653	128	Latin America & Caribbean
#53B400	63.5756341463415	5.504	128	Latin America & Caribbean
#53B400	63.8558292682927	5.336	128	Latin America & Caribbean
#53B400	64.1153902439025	5.148	128	Latin America & Caribbean
#53B400	64.3588048780488	4.945	128	Latin America & Caribbean
#53B400	64.5963414634146	4.735	128	Latin America & Caribbean
#53B400	65.3004146341464	3.535	129	Latin America & Caribbean
#53B400	65.4343902439024	3.476	129	Latin America & Caribbean
#53B400	65.5954878048781	3.444	129	Latin America & Caribbean
#53B400	65.7741463414634	3.426	129	Latin America & Caribbean
#53B400	65.9692926829268	3.417	129	Latin America & Caribbean
#53B400	66.1781951219512	3.411	129	Latin America & Caribbean
#53B400	68.5887317073171	2.902	131	Latin America & Caribbean
#53B400	68.6342682926829	2.938	131	Latin America & Caribbean
#53B400	68.7037073170732	2.969	131	Latin America & Caribbean
#53B400	68.7970487804878	2.988	131	Latin America & Caribbean
#53B400	68.9193170731707	2.993	131	Latin America & Caribbean
#53B400	69.0725609756098	2.981	131	Latin America & Caribbean
#53B400	63.8346585365854	5.404	132	Latin America & Caribbean
#53B400	64.3171463414634	5.219	132	Latin America & Caribbean
#53B400	64.8018048780488	5.053	132	Latin America & Caribbean
#53B400	65.2896341463415	4.905	132	Latin America & Caribbean
#53B400	65.7766341463415	4.779	132	Latin America & Caribbean
#53B400	66.2543170731707	4.67	132	Latin America & Caribbean
#53B400	67.7448292682927	5.21	133	Latin America & Caribbean
#53B400	68.1648780487805	5.125	133	Latin America & Caribbean
#53B400	68.5805609756098	5.028	133	Latin America & Caribbean
#53B400	68.9904878048781	4.92	133	Latin America & Caribbean
#53B400	69.3911707317073	4.802	133	Latin America & Caribbean
#53B400	69.7781707317073	4.677	133	Latin America & Caribbean
#00C094	52.9180243902439	7.398	134	Middle East & North Africa
#00C094	53.5412926829268	7.398	134	Middle East & North Africa
#00C094	54.1790731707317	7.394	134	Middle East & North Africa
#00C094	54.8353170731707	7.384	134	Middle East & North Africa
#00C094	55.509512195122	7.364	134	Middle East & North Africa
#00C094	56.1955609756098	7.332	134	Middle East & North Africa
#00C094	63.8683902439025	6.498	135	Middle East & North Africa
#00C094	64.6892195121951	6.293	135	Middle East & North Africa
#00C094	65.4454878048781	6.089	135	Middle East & North Africa
#00C094	66.1482682926829	5.895	135	Middle East & North Africa
#00C094	66.8015609756098	5.716	135	Middle East & North Africa
#00C094	67.4118780487805	5.556	135	Middle East & North Africa
#00C094	43.2540731707317	7.415	136	Middle East & North Africa
#00C094	43.7041463414634	7.332	136	Middle East & North Africa
#00C094	44.1437804878049	7.244	136	Middle East & North Africa
#00C094	44.5749756097561	7.156	136	Middle East & North Africa
#00C094	45.0016829268293	7.068	136	Middle East & North Africa
#00C094	45.4339268292683	6.985	136	Middle East & North Africa
#00C094	50.4523902439025	5.94	137	Middle East & North Africa
#00C094	50.954512195122	5.846	137	Middle East & North Africa
#00C094	51.4764146341463	5.763	137	Middle East & North Africa
#00C094	52.0190975609756	5.692	137	Middle East & North Africa
#00C094	52.5810975609756	5.633	137	Middle East & North Africa
#00C094	53.1604634146342	5.585	137	Middle East & North Africa
#00C094	51.2456829268293	6.451	138	Middle East & North Africa
#00C094	51.9446585365854	6.365	138	Middle East & North Africa
#00C094	52.7490487804878	6.293	138	Middle East & North Africa
#00C094	53.6267073170732	6.24	138	Middle East & North Africa
#00C094	54.5114146341463	6.209	138	Middle East & North Africa
#00C094	55.2263658536585	6.204	138	Middle East & North Africa
#00C094	57.6951219512195	7.362	139	Middle East & North Africa
#00C094	58.3721951219512	7.308	139	Middle East & North Africa
#00C094	59.0554390243902	7.234	139	Middle East & North Africa
#00C094	59.7204634146342	7.153	139	Middle East & North Africa
#00C094	60.3228780487805	7.072	139	Middle East & North Africa
#00C094	60.7249512195122	6.993	139	Middle East & North Africa
#00C094	71.2134146341463	3.778	140	Middle East & North Africa
#00C094	71.7190243902439	3.774	140	Middle East & North Africa
#00C094	71.0780487804878	3.77	140	Middle East & North Africa
#00C094	71.6934146341464	3.698	140	Middle East & North Africa
#00C094	71.6617073170732	3.626	140	Middle East & North Africa
#00C094	72.0451219512195	3.554	140	Middle East & North Africa
#00C094	60.9279024390244	7.926	141	Middle East & North Africa
#00C094	61.6336585365854	7.876	141	Middle East & North Africa
#00C094	62.33	7.818	141	Middle East & North Africa
#00C094	63.0123902439024	7.75	141	Middle East & North Africa
#00C094	63.6753902439024	7.675	141	Middle East & North Africa
#00C094	64.3139512195122	7.596	141	Middle East & North Africa
#00C094	66.8323658536585	7.241	142	Middle East & North Africa
#00C094	67.2523170731707	7.123	142	Middle East & North Africa
#00C094	67.6563902439025	6.975	142	Middle East & North Africa
#00C094	68.0461219512195	6.805	142	Middle East & North Africa
#00C094	68.423512195122	6.617	142	Middle East & North Africa
#00C094	68.7905609756098	6.421	142	Middle East & North Africa
#00C094	64.7725365853659	5.068	143	Middle East & North Africa
#00C094	65.0518536585366	4.956	143	Middle East & North Africa
#00C094	65.2990731707317	4.845	143	Middle East & North Africa
#00C094	65.5111951219512	4.737	143	Middle East & North Africa
#00C094	65.690756097561	4.634	143	Middle East & North Africa
#00C094	65.8452926829268	4.536	143	Middle East & North Africa
#00C094	51.4664390243903	7.573	144	Middle East & North Africa
#00C094	52.024756097561	7.586	144	Middle East & North Africa
#00C094	52.6626097560976	7.584	144	Middle East & North Africa
#00C094	53.3880243902439	7.569	144	Middle East & North Africa
#00C094	54.2004878048781	7.543	144	Middle East & North Africa
#00C094	55.093	7.511	144	Middle East & North Africa
#00C094	70.4433170731707	2.025	145	Middle East & North Africa
#00C094	70.7047073170732	2.06	145	Middle East & North Africa
#00C094	70.9626097560976	2.007	145	Middle East & North Africa
#00C094	71.218512195122	1.649	145	Middle East & North Africa
#00C094	71.4709268292683	1.64	145	Middle East & North Africa
#00C094	71.7208536585366	2.274	145	Middle East & North Africa
#00C094	51.5046341463415	7.06	146	Middle East & North Africa
#00C094	52.0029268292683	6.996	146	Middle East & North Africa
#00C094	52.5041951219512	6.897	146	Middle East & North Africa
#00C094	53.0134634146342	6.765	146	Middle East & North Africa
#00C094	53.538243902439	6.602	146	Middle East & North Africa
#00C094	54.0935609756098	6.42	146	Middle East & North Africa
#00C094	50.473512195122	7.311	147	Middle East & North Africa
#00C094	51.4934146341463	7.35	147	Middle East & North Africa
#00C094	52.5243414634146	7.414	147	Middle East & North Africa
#00C094	53.5567804878049	7.504	147	Middle East & North Africa
#00C094	54.585243902439	7.617	147	Middle East & North Africa
#00C094	55.6087073170732	7.747	147	Middle East & North Africa
#00C094	66.1484390243902	6.918	148	Middle East & North Africa
#00C094	66.7710487804878	6.866	148	Middle East & North Africa
#00C094	67.3811219512195	6.794	148	Middle East & North Africa
#00C094	67.9721707317073	6.703	148	Middle East & North Africa
#00C094	68.5381707317073	6.595	148	Middle East & North Africa
#00C094	69.0741463414634	6.473	148	Middle East & North Africa
#00C094	52.4329268292683	7.28	149	Middle East & North Africa
#00C094	53.4006829268293	7.289	149	Middle East & North Africa
#00C094	54.3988292682927	7.299	149	Middle East & North Africa
#00C094	55.4173902439024	7.307	149	Middle East & North Africa
#00C094	56.4452682926829	7.312	149	Middle East & North Africa
#00C094	57.4718292682927	7.313	149	Middle East & North Africa
#00C094	60.0121219512195	7.572	150	Middle East & North Africa
#00C094	60.7451463414634	7.566	150	Middle East & North Africa
#00C094	61.4536585365854	7.556	150	Middle East & North Africa
#00C094	62.1331219512195	7.537	150	Middle East & North Africa
#00C094	62.7805609756098	7.51	150	Middle East & North Africa
#00C094	63.396487804878	7.472	150	Middle East & North Africa
#00C094	53.7004146341463	6.565	151	Middle East & North Africa
#00C094	54.4230243902439	6.432	151	Middle East & North Africa
#00C094	55.1885609756098	6.304	151	Middle East & North Africa
#00C094	55.988	6.182	151	Middle East & North Africa
#00C094	56.8168536585366	6.068	151	Middle East & North Africa
#00C094	57.6712195121951	5.958	151	Middle East & North Africa
#00C094	62.5194878048781	6.605	152	Middle East & North Africa
#00C094	63.373	6.512	152	Middle East & North Africa
#00C094	64.1599512195122	6.402	152	Middle East & North Africa
#00C094	64.8883170731707	6.279	152	Middle East & North Africa
#00C094	65.5626341463415	6.146	152	Middle East & North Africa
#00C094	66.1853902439024	6.009	152	Middle East & North Africa
#00C094	40.2549756097561	7.542	154	Middle East & North Africa
#00C094	40.6207317073171	7.593	154	Middle East & North Africa
#00C094	41.1089756097561	7.672	154	Middle East & North Africa
#00C094	41.7361951219512	7.782	154	Middle East & North Africa
#00C094	42.5039024390244	7.922	154	Middle East & North Africa
#00C094	43.4045853658537	8.089	154	Middle East & North Africa
#00B6EB	72.7004878048781	2.258	156	North America
#00B6EB	73.0292682926829	2.141	156	North America
#00B6EB	72.9339024390244	1.98	156	North America
#00B6EB	73.1626829268293	1.89	156	North America
#00B6EB	73.2375609756098	1.837	156	North America
#00B6EB	73.5217073170732	1.824	156	North America
#00B6EB	70.8073170731707	2.48	157	North America
#00B6EB	71.1073170731707	2.266	157	North America
#00B6EB	71.1560975609756	2.01	157	North America
#00B6EB	71.3560975609756	1.879	157	North America
#00B6EB	71.9560975609756	1.835	157	North America
#00B6EB	72.6048780487805	1.774	157	North America
#A58AFF	35.0559756097561	7.7	158	South Asia
#A58AFF	35.4814146341463	7.699	158	South Asia
#A58AFF	35.9168780487805	7.697	158	South Asia
#A58AFF	36.3613170731707	7.695	158	South Asia
#A58AFF	36.8107317073171	7.693	158	South Asia
#A58AFF	37.2571219512195	7.692	158	South Asia
#A58AFF	41.8859512195122	6.945	159	South Asia
#A58AFF	39.9328780487805	6.942	159	South Asia
#A58AFF	38.9699024390244	6.931	159	South Asia
#A58AFF	39.2523658536585	6.91	159	South Asia
#A58AFF	40.787756097561	6.877	159	South Asia
#A58AFF	43.3347804878049	6.831	159	South Asia
#A58AFF	40.5863658536585	6.671	160	South Asia
#A58AFF	41.072	6.674	160	South Asia
#A58AFF	41.5821219512195	6.679	160	South Asia
#A58AFF	42.115756097561	6.685	160	South Asia
#A58AFF	42.6708780487805	6.69	160	South Asia
#A58AFF	43.2459756097561	6.692	160	South Asia
#A58AFF	49.1476341463415	5.494	161	South Asia
#A58AFF	49.8200975609756	5.41	161	South Asia
#A58AFF	50.5047317073171	5.323	161	South Asia
#A58AFF	51.1985609756098	5.238	161	South Asia
#A58AFF	51.8961463414634	5.156	161	South Asia
#A58AFF	52.5806097560976	5.077	161	South Asia
#A58AFF	44.2064146341463	7.227	162	South Asia
#A58AFF	44.9276097560976	7.201	162	South Asia
#A58AFF	45.6390243902439	7.159	162	South Asia
#A58AFF	46.3516585365854	7.103	162	South Asia
#A58AFF	47.0744390243903	7.04	162	South Asia
#A58AFF	47.8337804878049	6.981	162	South Asia
#A58AFF	42.6666341463415	6.065	163	South Asia
#A58AFF	43.1750975609756	6.055	163	South Asia
#A58AFF	43.6979512195122	6.043	163	South Asia
#A58AFF	44.2330975609756	6.029	163	South Asia
#A58AFF	44.778487804878	6.011	163	South Asia
#A58AFF	45.3301219512195	5.99	163	South Asia
#A58AFF	53.2014634146341	6.601	164	South Asia
#A58AFF	53.8020487804878	6.602	164	South Asia
#A58AFF	54.3793658536585	6.605	164	South Asia
#A58AFF	54.9284146341464	6.608	164	South Asia
#A58AFF	55.4466829268293	6.611	164	South Asia
#A58AFF	55.9317073170732	6.612	164	South Asia
#A58AFF	62.7087804878049	4.342	165	South Asia
#A58AFF	63.3099512195122	4.208	165	South Asia
#A58AFF	63.898487804878	4.083	165	South Asia
#A58AFF	64.4704146341464	3.97	165	South Asia
#A58AFF	65.0226829268293	3.87	165	South Asia
#A58AFF	65.5611463414634	3.783	165	South Asia
#FB61D7	37.0114146341463	7.301	166	Sub-Saharan Africa
#FB61D7	37.4192926829268	7.264	166	Sub-Saharan Africa
#FB61D7	37.8262195121951	7.232	166	Sub-Saharan Africa
#FB61D7	38.2276585365854	7.208	166	Sub-Saharan Africa
#FB61D7	38.6156585365854	7.192	166	Sub-Saharan Africa
#FB61D7	38.979243902439	7.185	166	Sub-Saharan Africa
#FB61D7	39.7900975609756	6.748	167	Sub-Saharan Africa
#FB61D7	40.4805609756098	6.786	167	Sub-Saharan Africa
#FB61D7	41.1709024390244	6.823	167	Sub-Saharan Africa
#FB61D7	41.8348780487805	6.86	167	Sub-Saharan Africa
#FB61D7	42.4575853658537	6.896	167	Sub-Saharan Africa
#FB61D7	43.0276097560976	6.929	167	Sub-Saharan Africa
#FB61D7	54.4444634146342	6.641	168	Sub-Saharan Africa
#FB61D7	55.0094146341463	6.611	168	Sub-Saharan Africa
#FB61D7	55.6137317073171	6.579	168	Sub-Saharan Africa
#FB61D7	56.246	6.546	168	Sub-Saharan Africa
#FB61D7	56.8957317073171	6.512	168	Sub-Saharan Africa
#FB61D7	57.5469756097561	6.477	168	Sub-Saharan Africa
#FB61D7	40.9011219512195	6.624	169	Sub-Saharan Africa
#FB61D7	41.4385609756098	6.658	169	Sub-Saharan Africa
#FB61D7	41.9839756097561	6.7	169	Sub-Saharan Africa
#FB61D7	42.5334146341463	6.75	169	Sub-Saharan Africa
#FB61D7	43.0833658536585	6.807	169	Sub-Saharan Africa
#FB61D7	43.6348048780488	6.868	169	Sub-Saharan Africa
#FB61D7	43.7059268292683	6.802	170	Sub-Saharan Africa
#FB61D7	43.8344390243903	6.805	170	Sub-Saharan Africa
#FB61D7	43.9979756097561	6.811	170	Sub-Saharan Africa
#FB61D7	44.2140243902439	6.817	170	Sub-Saharan Africa
#FB61D7	44.4880487804878	6.823	170	Sub-Saharan Africa
#FB61D7	44.822	6.823	170	Sub-Saharan Africa
#FB61D7	46.0763902439024	6.208	171	Sub-Saharan Africa
#FB61D7	46.599	6.247	171	Sub-Saharan Africa
#FB61D7	47.1336829268293	6.283	171	Sub-Saharan Africa
#FB61D7	47.6740487804878	6.315	171	Sub-Saharan Africa
#FB61D7	48.2146097560976	6.343	171	Sub-Saharan Africa
#FB61D7	48.7498780487805	6.366	171	Sub-Saharan Africa
#FB61D7	52.5990243902439	6.935	172	Sub-Saharan Africa
#FB61D7	53.4050975609756	6.913	172	Sub-Saharan Africa
#FB61D7	54.2333902439024	6.887	172	Sub-Saharan Africa
#FB61D7	55.0495365853659	6.855	172	Sub-Saharan Africa
#FB61D7	55.8353414634146	6.818	172	Sub-Saharan Africa
#FB61D7	56.578243902439	6.771	172	Sub-Saharan Africa
#FB61D7	41.9419268292683	5.954	173	Sub-Saharan Africa
#FB61D7	42.7114634146342	5.954	173	Sub-Saharan Africa
#FB61D7	43.503	5.953	173	Sub-Saharan Africa
#FB61D7	44.2975609756098	5.952	173	Sub-Saharan Africa
#FB61D7	45.0796585365854	5.951	173	Sub-Saharan Africa
#FB61D7	45.832756097561	5.95	173	Sub-Saharan Africa
#FB61D7	43.9302926829268	6.498	174	Sub-Saharan Africa
#FB61D7	44.2620731707317	6.538	174	Sub-Saharan Africa
#FB61D7	44.5968292682927	6.578	174	Sub-Saharan Africa
#FB61D7	44.9415853658537	6.617	174	Sub-Saharan Africa
#FB61D7	45.2998780487805	6.652	174	Sub-Saharan Africa
#FB61D7	45.678756097561	6.683	174	Sub-Saharan Africa
#FB61D7	47.7073170731707	7.061	175	Sub-Saharan Africa
#FB61D7	48.1960975609756	7.06	175	Sub-Saharan Africa
#FB61D7	48.6736585365854	7.058	175	Sub-Saharan Africa
#FB61D7	49.1326829268293	7.055	175	Sub-Saharan Africa
#FB61D7	49.5707317073171	7.052	175	Sub-Saharan Africa
#FB61D7	49.9868292682927	7.054	175	Sub-Saharan Africa
#FB61D7	43.8569024390244	6.214	176	Sub-Saharan Africa
#FB61D7	44.1933902439024	6.242	176	Sub-Saharan Africa
#FB61D7	44.4953902439024	6.271	176	Sub-Saharan Africa
#FB61D7	44.7539024390244	6.301	176	Sub-Saharan Africa
#FB61D7	44.9674390243902	6.333	176	Sub-Saharan Africa
#FB61D7	45.1399756097561	6.366	176	Sub-Saharan Africa
#FB61D7	53.4365853658537	6.259	177	Sub-Saharan Africa
#FB61D7	53.7786829268293	6.28	177	Sub-Saharan Africa
#FB61D7	54.1023414634146	6.297	177	Sub-Saharan Africa
#FB61D7	54.409	6.312	177	Sub-Saharan Africa
#FB61D7	54.7000975609756	6.321	177	Sub-Saharan Africa
#FB61D7	54.9791707317073	6.325	177	Sub-Saharan Africa
#FB61D7	43.9085365853659	7.908	178	Sub-Saharan Africa
#FB61D7	44.6926097560976	7.927	178	Sub-Saharan Africa
#FB61D7	45.5173902439024	7.937	178	Sub-Saharan Africa
#FB61D7	46.3500487804878	7.94	178	Sub-Saharan Africa
#FB61D7	47.1681219512195	7.934	178	Sub-Saharan Africa
#FB61D7	47.9595609756098	7.917	178	Sub-Saharan Africa
#FB61D7	39.7438536585366	5.678	179	Sub-Saharan Africa
#FB61D7	40.0468536585366	5.681	179	Sub-Saharan Africa
#FB61D7	40.3473658536585	5.68	179	Sub-Saharan Africa
#FB61D7	40.6473902439024	5.677	179	Sub-Saharan Africa
#FB61D7	40.9469024390244	5.675	179	Sub-Saharan Africa
#FB61D7	41.2463658536585	5.674	179	Sub-Saharan Africa
#FB61D7	43.317	6.602	180	Sub-Saharan Africa
#FB61D7	43.6743658536585	6.569	180	Sub-Saharan Africa
#FB61D7	43.9723170731707	6.542	180	Sub-Saharan Africa
#FB61D7	44.2003414634146	6.52	180	Sub-Saharan Africa
#FB61D7	44.3559024390244	6.505	180	Sub-Saharan Africa
#FB61D7	44.4299512195122	6.497	180	Sub-Saharan Africa
#FB61D7	42.9285853658537	6.84	181	Sub-Saharan Africa
#FB61D7	43.2147317073171	6.825	181	Sub-Saharan Africa
